lat,lon,rank_abi,rank_aoi,rqi
36.2789,-100.81143,3,3,0.8
36.2621,-100.81266,4,4,0.8
36.31889,-100.80257,5,5,0.8
36.29575,-100.52886,1,1,0.8
36.30814,-100.52885,2,2,0.8
36.36162,-100.52893,3,3,0.8
36.32728,-100.52884,4,4,0.8
36.37476,-100.52896,5,5,0.8
36.33629,-100.27609,1,1,0.8
36.27388,-100.27603,2,2,0.8
36.34653,-100.2761,3,3,0.8
36.36126,-100.27611,5,4,0.8
36.32443,-100.27608,4,5,0.8
36.34767,-99.8832,1,1,0.8
36.36222,-99.88323,2,2,0.8
36.4061,-99.83818,3,3,0.8
36.37673,-99.88326,4,4,0.8
36.33816,-99.88306,5,5,0.2
36.31906,-99.64127,1,1,0.8
36.31918,-99.65923,2,2,0.8
36.3191,-99.6233,3,3,1.0
36.33351,-99.62337,4,4,0.8
36.27562,-99.65911,5,5,0.8
36.37698,-99.53398,3,1,1.0
36.34815,-99.53382,1,2,0.8
36.33365,-99.53379,2,3,0.8
36.40533,-99.47997,4,4,1.0
36.30483,-99.53374,5,5,0.8
36.33389,-99.34341,4,1,1.0
36.39162,-99.31783,2,2,0.8
36.30495,-99.33593,1,3,1.0
36.39166,-99.29991,3,4,0.8
36.33859,-99.26384,5,5,0.8
36.39185,-99.1927,1,1,0.8
36.3774,-99.19247,3,2,0.8
36.36279,-99.08537,2,3,0.8
36.34684,-99.21039,5,4,0.2
36.40587,-99.19264,4,5,0.2
36.42041,-98.99633,1,1,1.0
36.4205,-99.01419,4,2,0.8
36.34778,-98.90773,3,3,1.0
36.3351,-98.91877,2,4,0.8
36.42036,-98.9784,5,5,0.8
36.39104,-98.88893,1,1,0.8
36.30448,-98.78245,2,2,0.8
36.3548,-98.87673,4,3,0.2
36.34905,-98.89321,3,4,0.2
36.36417,-98.89556,5,5,0.2
36.36201,-98.57979,1,1,0.2
36.36061,-98.47356,1,1,1.0
36.34763,-98.47772,2,2,1.0
36.36422,-98.46216,3,3,0.8
36.36245,-98.49801,4,4,0.8
36.33309,-98.47979,5,5,0.8
36.33305,-98.24787,1,1,1.0
36.34758,-98.24782,4,2,0.8
36.39082,-98.37267,3,3,0.8
36.30576,-98.31664,5,4,0.8
36.3186,-98.29382,2,5,0.8
36.39085,-98.14028,1,1,1.0
36.34746,-98.17611,2,2,0.8
36.40531,-98.1313,4,3,0.8
36.33298,-98.17603,3,4,0.8
36.4198,-98.15818,5,5,0.8
36.3911,-98.01515,1,1,1.0
36.37627,-98.03303,2,2,1.0
36.39077,-98.03312,4,3,1.0
36.41983,-98.0151,3,4,1.0
36.40527,-98.01518,5,5,0.8
36.39055,-97.72898,1,1,1.0
36.33254,-97.78305,2,2,0.8
36.31806,-97.78305,3,3,0.8
36.31849,-97.83678,4,4,0.8
36.36148,-97.74109,5,5,0.2
36.39038,-97.6398,1,1,0.8
36.37586,-97.5863,4,2,1.0
36.39774,-97.58642,2,3,1.0
36.39746,-97.65765,3,4,0.8
36.39746,-97.62215,5,5,0.8
36.39749,-97.49686,2,1,0.8
36.39761,-97.46122,3,2,0.8
36.3975,-97.47903,1,3,0.8
36.39748,-97.51455,5,4,0.8
36.39772,-97.44408,4,5,0.8
36.36216,-97.32689,4,1,0.8
36.3989,-97.28271,5,2,1.0
36.40002,-97.32725,1,3,1.0
36.37673,-97.28263,2,4,0.8
36.39932,-97.30061,3,5,0.8
36.38352,-97.06775,1,1,1.0
36.36232,-97.06773,5,2,0.8
36.39202,-97.14032,3,3,0.8
36.39142,-97.10342,4,4,0.8
36.39193,-97.17518,2,5,1.0
36.4058,-96.97858,2,1,0.8
36.40573,-96.94273,1,2,0.8
36.40572,-96.99656,3,3,0.8
36.35799,-97.03209,5,4,1.0
36.40578,-96.96057,4,5,0.8
36.40574,-96.8,1,1,1.0
36.42032,-96.80005,3,2,0.8
36.37698,-96.83555,2,3,1.0
36.40583,-96.83552,5,4,1.0
36.40573,-96.81751,4,5,0.8
36.35502,-96.69241,1,1,1.0
36.37696,-96.64591,2,2,0.2
36.37704,-96.63325,3,3,0.2
36.34726,-96.6024,4,4,0.2
36.4136,-96.47123,1,1,0.8
36.41285,-96.4595,2,2,0.2
36.42241,-96.48557,3,3,0.2
36.41444,-96.44732,5,4,0.2
36.34243,-96.41576,4,5,0.2
36.35365,-96.21014,1,1,1.0
36.3831,-96.31258,2,2,0.2
36.36806,-96.21323,3,3,0.2
36.38299,-96.10722,1,1,1.0
36.36773,-96.1262,3,2,1.0
36.38613,-96.11823,2,3,1.0
36.4249,-96.1394,4,4,0.2
36.41131,-96.03596,5,5,0.2
36.22441,-103.82966,1,1,0.8
36.26755,-103.82984,2,2,0.8
36.24515,-103.82977,3,3,0.2
36.23427,-103.82969,4,4,0.2
36.25577,-103.82982,5,5,0.2
36.31942,-103.65145,1,1,1.0
36.32033,-103.59565,2,2,0.8
36.32005,-103.61812,3,3,0.8
36.31968,-103.64018,4,4,0.2
36.32862,-103.65133,5,5,0.2
36.2558,-103.31126,1,1,0.8
36.24562,-103.31118,2,2,0.8
36.27463,-103.2918,4,3,0.2
36.27469,-103.26528,3,4,0.2
36.26825,-103.31137,5,5,0.2
36.27497,-103.18546,1,1,1.0
36.30401,-103.185,2,2,0.8
36.28799,-103.18526,4,3,0.2
36.26434,-103.18554,3,4,0.2
36.27485,-103.19701,5,5,0.2
36.32075,-102.93988,1,1,0.8
36.31464,-102.92958,2,2,0.8
36.32879,-102.95346,3,3,0.8
36.33622,-102.96603,4,4,0.8
36.29248,-102.89222,5,5,0.8
36.26393,-102.8442,1,1,0.8
36.2723,-102.85828,2,2,0.8
36.27795,-102.86735,3,3,0.2
36.30896,-102.5372,2,1,0.8
36.29869,-102.53726,3,2,0.8
36.35299,-102.53672,1,3,0.8
36.34162,-102.53695,4,4,0.2
36.28871,-102.53732,5,5,0.2
36.36626,-102.53645,1,1,0.8
36.37129,-102.11052,1,1,0.8
36.38611,-102.12462,2,2,0.8
36.30668,-102.11621,3,3,0.8
36.39603,-102.13451,4,4,0.8
36.29807,-102.13083,5,5,0.8
36.32848,-101.93759,1,1,0.8
36.32845,-101.95483,2,2,0.8
36.39141,-101.97258,3,3,0.8
36.32851,-101.9189,4,4,0.8
36.32842,-101.97276,5,5,0.8
36.32802,-101.76921,1,1,0.8
36.32819,-101.78744,2,2,0.8
36.32831,-101.80178,3,3,0.8
36.32787,-101.75088,4,4,0.8
36.3284,-101.81457,5,5,0.8
36.32073,-101.64736,1,1,0.8
36.32682,-101.66083,2,2,0.8
36.31412,-101.63324,3,3,0.8
36.38662,-101.40633,1,1,0.8
36.37364,-101.40644,2,2,0.8
36.40112,-101.40623,3,3,0.8
36.41607,-101.42382,4,4,0.8
36.35761,-101.40657,5,5,0.8
36.39353,-101.35251,1,1,0.8
36.38381,-101.3526,2,2,0.8
36.4101,-101.35235,3,3,0.8
36.37157,-101.35271,4,4,0.8
36.42225,-101.35222,5,5,0.8
36.35725,-100.89243,1,1,0.8
36.36251,-100.88158,2,2,0.8
36.341,-100.92611,3,3,0.8
36.35032,-100.90682,4,4,0.2
36.43687,-100.72556,1,1,0.8
36.4411,-100.71245,2,2,0.8
36.46381,-100.8028,3,3,0.8
36.44685,-100.69434,4,4,0.8
36.45598,-100.60386,1,1,0.8
36.45592,-100.58576,2,2,0.8
36.45603,-100.62196,3,3,0.8
36.45577,-100.64007,4,4,0.8
36.41993,-100.52907,5,5,0.8
36.44858,-100.42791,1,1,0.8
36.4486,-100.44067,2,2,0.8
36.4487,-100.45913,3,3,0.8
36.4454,-100.4867,4,4,0.8
36.44859,-100.40458,5,5,0.8
36.4339,-100.24232,2,1,0.8
36.43512,-100.27585,1,2,1.0
36.4394,-100.2886,4,3,0.8
36.43389,-100.2273,3,4,0.8
36.43393,-100.25418,5,5,0.8
36.43384,-100.07715,1,1,0.8
36.43379,-100.0612,2,2,0.8
36.43379,-100.08913,3,3,0.2
36.49989,-100.11293,4,4,0.8
36.43379,-100.10164,5,5,0.2
36.40572,-99.88317,1,1,1.0
36.43496,-99.96389,2,2,0.8
36.47872,-99.88325,3,3,1.0
36.49303,-99.9101,5,4,0.8
36.49324,-99.88317,4,5,1.0
36.47886,-99.74854,2,1,1.0
36.45284,-99.74872,1,2,0.8
36.47859,-99.78449,5,3,0.8
36.43503,-99.76674,3,4,0.8
36.44654,-99.76641,4,5,0.8
36.43852,-99.51731,1,1,1.0
36.44885,-99.53401,2,2,0.8
36.44839,-99.51762,3,3,0.8
36.46279,-99.51495,4,4,0.8
36.47725,-99.5148,5,5,0.8
36.52054,-99.38933,1,1,1.0
36.49204,-99.5022,2,2,1.0
36.50592,-99.38934,3,3,0.8
36.52021,-99.42542,4,4,0.8
36.47689,-99.38929,5,5,0.8
36.46403,-99.28175,1,1,1.0
36.47849,-99.19238,2,2,1.0
36.46412,-99.17451,3,3,0.8
36.47855,-99.17439,5,4,0.8
36.45877,-99.31707,4,5,1.0
36.43513,-99.139,2,1,1.0
36.46421,-99.15693,1,2,1.0
36.43516,-99.15718,3,3,0.8
36.46418,-99.13942,5,4,0.8
36.43481,-99.12117,4,5,0.8
36.42159,-98.88893,1,1,1.0
36.42016,-98.94257,2,2,0.8
36.42027,-98.96233,4,3,0.2
36.42019,-98.93125,5,4,0.2
36.41858,-98.87039,3,5,0.2
36.52109,-98.74653,2,1,0.8
36.50661,-98.69355,3,2,0.8
36.50649,-98.67572,1,3,0.8
36.53561,-98.74822,4,4,0.8
36.50743,-98.74631,5,5,0.2
36.50652,-98.62311,1,1,1.0
36.50661,-98.56939,4,2,0.8
36.50659,-98.5873,3,3,0.8
36.50652,-98.60525,5,4,0.8
36.50666,-98.5515,2,5,0.8
36.47758,-98.42642,1,1,0.8
36.46304,-98.42641,2,2,0.8
36.53563,-98.35474,3,3,1.0
36.47783,-98.35476,4,4,0.8
36.53561,-98.3906,5,5,0.8
36.49236,-98.2474,1,1,0.8
36.50676,-98.24756,5,2,0.8
36.44887,-98.2475,3,3,0.8
36.47787,-98.24739,2,4,0.8
36.46335,-98.24746,4,5,1.0
36.47769,-98.08676,1,1,1.0
36.4777,-98.06878,2,2,0.8
36.49221,-98.08666,3,3,0.8
36.50666,-98.08659,4,4,0.8
36.47764,-98.10438,5,5,0.8
36.48698,-97.94397,1,1,1.0
36.55044,-97.87294,3,2,1.0
36.51401,-97.83666,4,3,0.8
36.49233,-97.88652,2,4,0.8
36.55035,-97.88952,5,5,0.8
36.506,-97.65801,1,1,0.8
36.51809,-97.65807,2,2,0.8
36.5349,-97.65809,3,3,0.8
36.56423,-97.72897,4,4,0.8
36.56413,-97.71111,5,5,0.8
36.53479,-97.5864,1,1,1.0
36.53468,-97.56852,2,2,0.8
36.5348,-97.5334,4,3,0.8
36.49068,-97.58649,3,4,0.8
36.53485,-97.51552,5,5,0.8
36.50623,-97.41452,1,1,0.8
36.50666,-97.33649,2,2,0.8
36.47714,-97.44392,3,3,0.8
36.46283,-97.44395,4,4,0.8
36.49241,-97.3306,5,5,0.8
36.53585,-97.28272,1,1,1.0
36.5488,-97.28274,2,2,1.0
36.52174,-97.17508,4,3,0.8
36.55043,-97.24688,5,4,0.8
36.50692,-97.28277,3,5,1.0
36.48034,-97.0671,1,1,1.0
36.50715,-97.07548,3,2,0.8
36.5505,-97.07698,2,3,1.0
36.53608,-97.07703,4,4,0.8
36.46378,-97.10368,5,5,0.8
36.47818,-96.80004,2,1,0.8
36.50713,-96.96088,1,2,1.0
36.44928,-96.83545,3,3,0.8
36.50714,-96.93808,4,4,0.2
36.49076,-96.96084,5,5,0.2
36.55244,-96.67508,1,1,1.0
36.5072,-96.79529,2,2,1.0
36.46353,-96.6745,3,3,0.8
36.48814,-96.65661,4,4,0.8
36.55061,-96.65725,5,5,0.8
36.55063,-96.58709,1,1,0.8
36.46443,-96.60409,2,2,0.2
36.44769,-96.55702,3,3,0.2
36.57382,-96.36078,1,1,0.8
36.56344,-96.3583,2,2,0.2
36.53931,-96.36385,3,3,0.2
36.5718,-96.21747,1,1,0.8
36.5647,-96.2278,2,2,0.8
36.54096,-96.26834,3,3,0.2
36.56092,-96.23824,4,4,0.2
36.5456,-96.25804,5,5,0.2
36.54069,-96.01492,1,1,1.0
36.56442,-96.01305,2,2,0.8
36.54986,-96.07961,5,3,0.2
36.53953,-96.00286,4,4,0.2
36.53051,-95.9945,3,5,0.2
36.36176,-104.04071,1,1,0.8
36.30515,-104.08089,4,2,0.8
36.30528,-104.10736,2,3,0.8
36.3054,-104.13421,5,4,0.8
36.36381,-104.05298,3,5,0.2
36.39463,-103.64901,1,1,0.8
36.31958,-103.67838,2,2,0.8
36.31938,-103.6914,3,3,0.2
36.4126,-103.64906,4,4,0.2
36.33556,-103.51439,1,1,0.2
36.3801,-103.40418,1,1,0.8
36.36975,-103.43339,3,2,0.8
36.39451,-103.3059,2,3,0.8
36.37827,-103.42059,4,4,0.2
36.4082,-103.18165,1,1,0.2
36.411,-103.27323,2,2,0.2
36.4055,-103.28416,3,3,0.2
36.3946,-103.05468,1,1,0.8
36.40222,-103.0834,2,2,0.8
36.39817,-103.06879,3,3,0.2
36.40589,-103.09725,4,4,0.2
36.44722,-102.54012,1,1,0.8
36.50151,-102.53525,2,2,1.0
36.41095,-102.54063,3,3,0.8
36.49029,-102.53677,5,4,0.8
36.46594,-102.53969,4,5,0.8
36.50146,-102.38581,1,1,1.0
36.50144,-102.35605,2,2,0.8
36.51847,-102.38719,3,3,0.8
36.50146,-102.39721,4,4,0.2
36.50147,-102.40873,5,5,0.2
36.46732,-102.20657,1,1,0.8
36.45834,-102.19668,2,2,0.8
36.5042,-102.24854,3,3,1.0
36.44404,-102.18237,4,4,0.8
36.48727,-102.22958,5,5,0.8
36.50116,-102.06312,1,1,0.8
36.5157,-102.06828,2,2,0.8
36.53022,-102.06823,3,3,0.8
36.50147,-101.95994,4,4,0.8
36.51129,-101.96049,5,5,0.2
36.50125,-101.87054,1,1,0.8
36.45788,-101.85921,2,2,0.8
36.50123,-101.85259,3,3,0.8
36.50124,-101.88852,4,4,0.8
36.44908,-101.87431,5,5,0.8
36.50108,-101.70873,1,1,0.8
36.50097,-101.63681,2,2,1.0
36.50104,-101.67277,3,3,0.8
36.50117,-101.74468,4,4,0.8
36.53033,-101.73509,5,5,0.8
36.50231,-101.49254,1,1,1.0
36.50038,-101.47771,2,2,1.0
36.49959,-101.50808,3,3,0.8
36.51518,-101.49305,4,4,0.8
36.48852,-101.47737,5,5,0.8
36.50059,-101.35944,1,1,0.8
36.48782,-101.35182,2,2,0.8
36.52605,-101.36737,3,3,0.8
36.50055,-101.33133,4,4,0.8
36.50052,-101.29034,5,5,1.0
36.51493,-101.18772,1,1,1.0
36.51495,-101.16529,2,2,0.8
36.57291,-101.18792,3,3,0.8
36.5439,-101.1828,4,4,0.2
36.55205,-101.18785,5,5,0.2
36.52932,-101.00797,3,1,0.8
36.54385,-100.97207,4,2,0.8
36.57289,-101.00806,5,3,0.8
36.49991,-100.94075,2,4,0.8
36.51478,-101.00805,1,5,0.8
36.52928,-100.81034,1,1,1.0
36.52925,-100.84639,2,2,0.8
36.54383,-100.81033,3,3,1.0
36.55985,-100.82646,4,4,1.0
36.55814,-100.81507,5,5,1.0
36.54383,-100.72062,1,1,1.0
36.52923,-100.68443,3,2,0.8
36.54382,-100.70257,4,3,0.8
36.51472,-100.68438,5,4,0.8
36.54381,-100.6845,2,5,1.0
36.54374,-100.52268,1,1,1.0
36.51468,-100.52254,2,2,1.0
36.55821,-100.52272,3,3,1.0
36.5292,-100.52262,4,4,0.8
36.5437,-100.50477,5,5,0.8
36.49997,-100.3106,1,1,0.8
36.60174,-100.37934,3,2,0.8
36.61617,-100.36146,4,3,0.8
36.54369,-100.41487,5,4,0.8
36.54364,-100.43289,2,5,1.0
36.57246,-100.10922,1,1,1.0
36.55793,-100.10923,2,2,0.8
36.53986,-100.10923,3,3,0.8
36.52884,-100.10921,4,4,0.8
36.51436,-100.10919,5,5,0.8
36.57238,-100.02174,4,1,0.8
36.50794,-100.0037,2,2,0.8
36.57243,-100.07572,3,3,0.8
36.57233,-100.05784,1,4,1.0
36.5869,-100.05701,5,5,0.8
36.59324,-99.89058,1,1,1.0
36.50765,-99.8832,3,2,0.8
36.52202,-99.88334,2,3,0.8
36.58426,-99.89064,4,4,0.2
36.62233,-99.86591,5,5,0.2
36.60045,-99.692,2,1,0.8
36.57969,-99.7485,1,2,0.8
36.60048,-99.67404,3,3,0.8
36.5365,-99.74842,4,4,0.8
36.55714,-99.74844,5,5,0.2
36.53548,-99.54046,1,1,1.0
36.53144,-99.52554,2,2,1.0
36.60843,-99.43969,3,3,0.8
36.54215,-99.55106,4,4,1.0
36.59413,-99.42561,5,5,0.8
36.54984,-99.3894,1,1,1.0
36.59373,-99.38815,3,2,1.0
36.55015,-99.33551,2,3,0.8
36.55066,-99.31812,5,4,0.8
36.5507,-99.2995,4,5,0.8
36.52195,-99.19226,2,1,0.8
36.53642,-99.19221,1,2,0.8
36.56425,-98.83611,3,1,0.8
36.59466,-98.77393,1,2,0.8
36.59468,-98.79189,2,3,0.8
36.59471,-98.80346,4,4,0.2
36.54442,-98.87427,5,5,0.2
36.60891,-98.66635,5,1,0.8
36.65232,-98.66636,1,2,1.0
36.62335,-98.66632,3,3,0.8
36.63781,-98.66623,2,4,0.8
36.65239,-98.64827,4,5,0.8
36.65214,-98.46842,1,1,1.0
36.65225,-98.52259,2,2,1.0
36.57898,-98.51632,4,3,0.8
36.62322,-98.46863,3,4,0.8
36.63774,-98.46863,5,5,0.8
36.59083,-98.26555,1,1,0.8
36.57903,-98.2657,2,2,0.8
36.60862,-98.40498,4,3,0.8
36.53556,-98.31885,5,4,0.8
36.5356,-98.33672,3,5,0.8
36.62262,-98.18136,1,1,0.8
36.63722,-98.18147,2,2,0.8
36.66611,-98.14547,3,3,0.8
36.64074,-98.07345,4,4,0.8
36.57914,-98.17602,5,5,0.8
36.60805,-98.01948,1,1,0.8
36.62254,-98.0195,2,2,0.8
36.63702,-98.01949,4,3,0.8
36.66612,-97.96565,3,4,1.0
36.66608,-98.00165,5,5,0.8
36.60784,-97.80379,2,1,0.8
36.56456,-97.8014,1,2,1.0
36.59342,-97.8026,4,3,0.8
36.63677,-97.80378,3,4,0.8
36.57896,-97.80138,5,5,0.8
36.56373,-97.58653,1,1,1.0
36.60794,-97.58828,5,2,0.8
36.63683,-97.58787,2,3,1.0
36.57817,-97.58647,3,4,0.8
36.63693,-97.57032,4,5,0.8
36.63857,-97.55257,1,1,1.0
36.65134,-97.55256,2,2,0.8
36.62279,-97.28294,1,1,0.8
36.6358,-97.28298,2,2,0.8
36.56475,-97.2828,4,3,0.8
36.59382,-97.28289,5,4,0.8
36.5938,-97.34665,3,5,1.0
36.63732,-97.13888,1,1,1.0
36.66634,-97.13879,3,2,1.0
36.62282,-97.13894,4,3,0.8
36.65193,-97.13886,2,4,1.0
36.60106,-97.07612,5,5,1.0
36.66625,-96.94165,1,1,1.0
36.62282,-96.94166,2,2,0.8
36.62806,-97.0045,3,3,0.2
36.62583,-96.9147,4,4,0.2
36.63728,-96.91585,5,5,0.2
36.56493,-96.82647,1,1,0.8
36.68071,-96.83376,2,2,0.8
36.69506,-96.80489,3,3,0.2
36.57966,-96.86118,5,4,0.2
36.60893,-96.72233,4,5,0.2
36.68375,-96.63832,1,1,0.8
36.69114,-96.62795,3,2,0.2
36.66547,-96.69488,4,3,0.2
36.68217,-96.62669,2,4,0.2
36.55072,-96.62609,5,5,0.2
36.66613,-96.42745,1,1,1.0
36.68084,-96.48456,4,2,0.8
36.66573,-96.40378,2,3,1.0
36.67188,-96.44211,5,4,0.2
36.66824,-96.41481,3,5,0.8
36.62455,-96.24223,3,1,1.0
36.62909,-96.35,1,2,0.8
36.59331,-96.2815,2,3,1.0
36.5933,-96.21852,4,4,0.8
36.59333,-96.26938,5,5,0.2
36.62844,-96.11214,1,1,1.0
36.64758,-96.07992,2,2,1.0
36.63846,-96.12426,3,3,0.2
36.64933,-96.12433,4,4,0.2
36.63483,-96.10405,5,5,0.2
36.43154,-103.64905,1,1,0.2
36.44095,-103.649,2,2,0.2
36.49077,-103.34714,1,1,0.2
36.49592,-103.3727,3,2,0.2
36.52757,-103.26984,2,3,0.2
36.51098,-103.0591,1,1,0.2
36.5225,-103.00232,1,1,1.0
36.53053,-102.96933,2,2,0.8
36.53342,-103.00237,3,3,0.8
36.53551,-102.94835,4,4,0.8
36.53049,-102.89443,5,5,1.0
36.53057,-102.78663,1,1,0.8
36.55965,-102.83429,2,2,0.8
36.55501,-102.85873,3,3,0.8
36.55965,-102.75127,4,4,0.8
36.5743,-102.75724,5,5,0.8
36.55956,-102.64309,1,1,0.8
36.55949,-102.62517,2,2,0.8
36.55949,-102.60715,4,3,0.8
36.55961,-102.67927,3,4,0.8
36.55967,-102.69722,5,5,0.8
36.55958,-102.55314,1,1,1.0
36.50147,-102.48137,2,2,0.8
36.54516,-102.55308,3,3,0.8
36.57831,-102.55321,4,4,0.2
36.5954,-102.55325,5,5,0.2
36.60291,-102.24783,1,1,1.0
36.5307,-102.27942,2,2,0.8
36.63194,-102.30179,3,3,0.8
36.63193,-102.31974,4,4,0.8
36.60291,-102.2297,5,5,0.8
36.58824,-102.12207,1,1,0.8
36.57375,-102.12207,2,2,0.8
36.6028,-102.13969,3,3,0.8
36.60279,-102.12208,4,4,0.8
36.60287,-102.19369,5,5,1.0
36.5588,-101.96116,1,1,0.8
36.55913,-101.97866,2,2,0.8
36.55915,-101.99666,4,3,0.8
36.54466,-101.96061,3,4,0.8
36.58823,-101.88853,5,5,0.8
36.58821,-101.79856,1,1,1.0
36.61729,-101.7986,2,2,0.8
36.58809,-101.74461,3,3,0.8
36.58827,-101.83453,4,4,0.8
36.58826,-101.85253,5,5,0.8
36.63007,-101.56441,1,1,1.0
36.6317,-101.63687,2,2,0.8
36.61688,-101.58711,3,3,0.8
36.64625,-101.63684,4,4,0.8
36.58801,-101.58295,5,5,0.8
36.61675,-101.47488,1,1,0.8
36.63111,-101.40281,2,2,1.0
36.63129,-101.47484,3,3,0.8
36.64564,-101.40278,4,4,1.0
36.64577,-101.45682,5,5,0.8
36.66664,-101.25978,1,1,0.8
36.66032,-101.24583,2,2,0.8
36.67451,-101.29567,3,3,0.8
36.67432,-101.27767,4,4,0.8
36.67455,-101.31366,5,5,0.8
36.61652,-101.09804,1,1,1.0
36.64849,-101.13883,2,2,1.0
36.64445,-101.15014,3,3,1.0
36.6165,-101.15206,4,4,1.0
36.6562,-101.14529,5,5,1.0
36.61651,-100.9721,1,1,0.8
36.61646,-100.91856,3,2,0.8
36.61639,-100.86471,2,3,0.8
36.58747,-101.00806,4,4,0.8
36.61641,-100.88266,5,5,0.8
36.64538,-100.75655,1,1,1.0
36.61631,-100.77458,2,2,1.0
36.61633,-100.79253,5,3,1.0
36.64534,-100.77455,3,4,0.8
36.61693,-100.82541,4,5,1.0
36.63093,-100.68481,1,1,1.0
36.6164,-100.64877,3,2,0.8
36.68888,-100.64885,4,3,0.8
36.64544,-100.68484,2,4,1.0
36.61635,-100.57696,5,5,1.0
36.61625,-100.46934,1,1,1.0
36.61625,-100.45132,2,2,0.8
36.65975,-100.41566,3,3,0.8
36.61625,-100.43332,4,4,0.8
36.60173,-100.46926,5,5,0.8
36.6596,-100.3077,1,1,0.8
36.63053,-100.30751,2,2,0.8
36.70349,-100.25412,3,3,0.8
36.61616,-100.3255,4,4,0.8
36.68873,-100.29021,5,5,0.8
36.7033,-100.10943,3,1,1.0
36.61601,-100.10932,1,2,1.0
36.64508,-100.09136,5,3,0.8
36.70338,-100.12753,2,4,0.8
36.70326,-100.09135,4,5,0.8
36.6661,-99.89123,1,1,0.8
36.73904,-99.90932,3,2,0.8
36.71019,-99.96307,4,3,0.8
36.62215,-99.89111,2,4,1.0
36.63696,-99.89135,5,5,0.8
36.70991,-99.74639,1,1,1.0
36.71004,-99.76434,2,2,0.8
36.71003,-99.80056,5,3,0.8
36.72456,-99.74617,3,4,0.8
36.70998,-99.78246,4,5,0.8
36.63743,-99.62037,2,1,0.8
36.65228,-99.63071,1,2,0.8
36.62788,-99.61374,3,3,0.2
36.66114,-99.63598,5,4,0.2
36.7136,-99.63974,4,5,0.2
36.73619,-99.36712,1,1,0.2
36.63944,-99.476,2,2,0.2
36.64926,-99.47443,3,3,0.2
36.72707,-99.36718,4,4,0.2
36.66742,-99.205,1,1,0.8
36.71099,-99.20471,2,2,0.8
36.71096,-99.1872,3,3,0.8
36.66811,-99.18691,4,4,0.8
36.6759,-99.18013,5,5,0.2
36.7109,-99.15142,1,1,0.8
36.73972,-99.13282,2,2,0.8
36.75429,-99.04287,5,3,0.8
36.72527,-99.13428,3,4,0.8
36.69635,-99.15718,4,5,1.0
36.68177,-98.88177,2,1,0.8
36.73965,-98.90828,3,2,0.2
36.73969,-98.92647,1,3,0.8
36.73973,-98.9875,4,4,0.2
36.73979,-98.99887,5,5,0.2
36.69616,-98.78941,4,1,1.0
36.69271,-98.66672,1,2,1.0
36.72509,-98.6662,3,3,1.0
36.72509,-98.69315,2,4,0.8
36.71046,-98.66633,5,5,0.8
36.73939,-98.61259,1,1,1.0
36.71023,-98.55856,2,2,0.8
36.72469,-98.55855,4,3,0.8
36.71032,-98.61267,3,4,0.8
36.69578,-98.55863,5,5,0.8
36.68253,-98.36027,1,1,1.0
36.75367,-98.41437,2,2,0.8
36.66652,-98.3586,5,3,1.0
36.75366,-98.39629,3,4,0.8
36.71011,-98.36014,4,5,1.0
36.71012,-98.28923,1,1,0.8
36.75325,-98.30732,2,2,0.8
36.70996,-98.32432,3,3,0.8
36.66642,-98.28909,4,4,0.8
36.71008,-98.30712,5,5,0.8
36.69512,-98.05455,1,1,0.8
36.72411,-98.03771,4,2,0.8
36.70958,-98.04521,2,3,0.8
36.72402,-98.14597,3,4,0.8
36.66608,-98.10967,5,5,0.8
36.72405,-97.8757,1,1,0.8
36.66606,-97.87547,2,2,1.0
36.75292,-97.87587,3,3,0.8
36.7674,-97.8757,4,4,0.8
36.72411,-97.96582,5,5,0.8
36.72356,-97.7322,5,1,0.8
36.68021,-97.73217,1,2,1.0
36.70911,-97.73223,2,3,0.8
36.75262,-97.73219,4,4,0.8
36.69464,-97.73224,3,5,0.8
36.7239,-97.55207,1,1,0.8
36.7384,-97.55208,2,2,0.8
36.7529,-97.55211,3,3,0.8
36.76726,-97.55234,4,4,0.8
36.69505,-97.51623,5,5,0.8
36.75336,-97.34604,1,1,1.0
36.75348,-97.31887,2,2,1.0
36.69514,-97.40845,3,3,0.8
36.6951,-97.4265,4,4,0.8
36.69506,-97.44434,5,5,0.8
36.75335,-97.19343,1,1,1.0
36.68793,-97.19259,2,2,1.0
36.68089,-97.21057,3,3,1.0
36.75328,-97.24685,4,4,0.8
36.72439,-97.19275,5,5,0.8
36.79644,-97.08527,2,1,0.8
36.75331,-97.13914,1,2,0.8
36.74821,-96.95982,3,1,0.8
36.71346,-96.88793,2,2,1.0
36.71329,-96.93796,1,3,1.0
36.76744,-96.95983,4,4,1.0
36.75307,-96.92381,5,5,0.8
36.70381,-96.68942,1,1,1.0
36.78202,-96.72549,5,2,1.0
36.76461,-96.70768,2,3,0.8
36.70388,-96.65489,3,4,1.0
36.68816,-96.68976,4,5,1.0
36.68067,-96.57014,1,1,0.2
36.75253,-96.36374,1,1,0.8
36.72599,-96.33951,3,2,0.2
36.73438,-96.34855,5,3,0.2
36.68759,-96.38866,4,4,0.2
36.73869,-96.35997,2,5,0.2
36.76597,-96.17782,1,1,1.0
36.74243,-96.12493,2,2,1.0
36.75724,-96.16135,3,3,0.8
36.77778,-96.187,4,4,0.2
36.76471,-96.19268,5,5,0.2
36.75437,-96.04409,2,1,1.0
